iter	RMSE
1664	2.208996717
1665	2.208867493
1666	2.208654888
1667	2.208627996
1668	2.208406735
1669	2.208342747
1670	2.208230046
1671	2.208020412
1672	2.207945206
1673	2.207916416
1674	2.207898038
1675	2.20776045
1676	2.207677866
1677	2.207539048
1678	2.207411051
1679	2.207152371
1680	2.207112786
1681	2.207068424
1682	2.206929456
1683	2.20678561
1684	2.206635751
1685	2.206473428
1686	2.206342162
1687	2.206192013
1688	2.206066766
1689	2.205962314
1690	2.20591766
1691	2.205809457
1692	2.205662075
1693	2.205570915
1694	2.205351047
1695	2.205233872
1696	2.20505016
1697	2.204987717
1698	2.204889334
1699	2.204826899
1700	2.204697593
1701	2.204543985
1702	2.20434403
1703	2.20424411
1704	2.204144872
1705	2.204101517
1706	2.203797004
1707	2.203746953
1708	2.203658361
1709	2.203548882
1710	2.203474554
1711	2.203358942
1712	2.203177582
1713	2.203000749
1714	2.20295577
1715	2.202840355
1716	2.202746316
1717	2.202704841
1718	2.202599263
1719	2.202514154
1720	2.202415533
1721	2.202299234
1722	2.202129064
1723	2.201923397
1724	2.201850009
1725	2.201752335
1726	2.201675515
1727	2.201594375
1728	2.20143029
1729	2.201356773
1730	2.201245261
1731	2.20114897
1732	2.201048831
1733	2.200979811
1734	2.200877025
1735	2.200581975
1736	2.200496978
1737	2.200427824
1738	2.200368586
1739	2.200277249
1740	2.200211066
1741	2.200070466
1742	2.199985299
1743	2.199891514
1744	2.199824069
1745	2.19969576
1746	2.199605616
1747	2.19954919
1748	2.199369605
1749	2.199156064
1750	2.199113235
1751	2.199026987
1752	2.198889907
1753	2.198772069
1754	2.198706294
1755	2.198634774
1756	2.198592051
1757	2.198561525
1758	2.198384853
1759	2.198372613
1760	2.198280578
1761	2.198219683
1762	2.198173987
1763	2.198036786
1764	2.197935394
1765	2.197792173
1766	2.197772134
1767	2.197691293
1768	2.197673322
1769	2.197602535
1770	2.19750156
1771	2.197433853
1772	2.197315635
1773	2.197045948
1774	2.196937134
1775	2.196804989
1776	2.196723526
1777	2.196635293
1778	2.196494634
1779	2.196375436
1780	2.196184481
1781	2.196036809
1782	2.195971906
1783	2.195892106
1784	2.195859499
1785	2.195768909
1786	2.195733379
1787	2.195689592
1788	2.195607645
1789	2.195523003
1790	2.195417339
1791	2.195338026
1792	2.195289445
1793	2.195257942
1794	2.195049639
1795	2.194989828
1796	2.194824353
1797	2.194736928
1798	2.194640518
1799	2.194420234
1800	2.194328315
1801	2.194205273
1802	2.194027394
1803	2.193839582
1804	2.193640022
1805	2.193574322
1806	2.193436896
1807	2.193314465
1808	2.193085474
1809	2.193017978
1810	2.192968302
1811	2.19290854
1812	2.192853944
1813	2.192657676
1814	2.1926314
1815	2.192329976
1816	2.192301268
1817	2.192241558
1818	2.192070302
1819	2.191918588
1820	2.191845176
1821	2.191550111
1822	2.191445157
1823	2.191193018
1824	2.191066603
1825	2.19092567
1826	2.190828105
1827	2.190723939
1828	2.190607459
1829	2.190513257
1830	2.190302189
1831	2.1902611
1832	2.190161081
1833	2.19007204
1834	2.189967902
1835	2.189736193
1836	2.189647126
1837	2.189610929
1838	2.189534588
1839	2.189281873
1840	2.189186972
1841	2.18914291
1842	2.188897632
1843	2.188829217
1844	2.188611742
1845	2.188601098
1846	2.188399622
1847	2.188374809
1848	2.188262962
1849	2.18816105
1850	2.188064728
1851	2.188010993
1852	2.187932626
1853	2.187828736
1854	2.187747545
1855	2.187596617
1856	2.18754098
1857	2.187500108
1858	2.187429623
1859	2.187302951
1860	2.187136201
1861	2.186966319
1862	2.186883351
1863	2.186822542
1864	2.186737587
1865	2.186633627
1866	2.18657027
1867	2.186395575
1868	2.186279727
1869	2.186059407
1870	2.185986886
1871	2.185912812
1872	2.185813594
1873	2.185778348
1874	2.185698769
1875	2.185583429
1876	2.185540889
1877	2.185457378
1878	2.185318241
1879	2.185308383
1880	2.185193687
1881	2.185169915
1882	2.18504566
1883	2.184819881
1884	2.184723196
1885	2.184590648
1886	2.184547238
1887	2.184501456
1888	2.184456243
1889	2.184401785
1890	2.184326264
1891	2.184293689
1892	2.184236038
1893	2.184193844
1894	2.184174312
1895	2.184095213
1896	2.184000908
1897	2.183931176
1898	2.183868001
1899	2.183813907
1900	2.183748365
1901	2.183675345
1902	2.183614739
1903	2.183508641
1904	2.183322022
1905	2.183198016
1906	2.183113651
1907	2.182888837
1908	2.182853083
1909	2.182697972
1910	2.182639838
1911	2.182362873
1912	2.182299829
1913	2.182192599
1914	2.182151912
1915	2.182082637
1916	2.181971414
1917	2.181825514
1918	2.181702453
1919	2.181607844
1920	2.181591521
1921	2.181393399
1922	2.181294722
1923	2.181178815
1924	2.181047678
1925	2.18092004
1926	2.180854281
1927	2.180750401
1928	2.180652926
1929	2.180472584
1930	2.180282884
1931	2.180210596
1932	2.180137716
1933	2.17993085
1934	2.179878907
1935	2.179679964
1936	2.179659423
1937	2.179523379
1938	2.179408742
1939	2.179298689
1940	2.179096043
1941	2.178960442
1942	2.178766261
1943	2.178628412
1944	2.178531089
1945	2.178459475
1946	2.178368002
1947	2.178279754
1948	2.17823278
1949	2.178158011
1950	2.178059707
1951	2.177865649
1952	2.17768789
1953	2.177604072
1954	2.17754305
1955	2.177480424
1956	2.177320319
1957	2.1771029
1958	2.17703076
1959	2.176896997
1960	2.176885866
1961	2.176782893
1962	2.176661624
1963	2.176624154
1964	2.176430097
1965	2.176286107
1966	2.176064217
1967	2.176016889
1968	2.175914147
1969	2.175842193
1970	2.175787176
1971	2.1755925
1972	2.175541011
1973	2.175386484
1974	2.175366593
1975	2.175253372
1976	2.175194113
1977	2.174927925
1978	2.174782625
1979	2.174753662
1980	2.17462056
1981	2.174569996
1982	2.174379785
1983	2.174250008
1984	2.174196192
1985	2.174157523
1986	2.174063537
1987	2.173993335
1988	2.173794694
1989	2.173756982
1990	2.173677979
1991	2.173496556
1992	2.173331869
1993	2.173192521
1994	2.173168285
1995	2.173027807
1996	2.172990011
1997	2.172763765
1998	2.172696563
1999	2.172534172
2000	2.172467696
2001	2.172355829
2002	2.172200601
2003	2.172157283
2004	2.172091301
2005	2.17199597
2006	2.171952686
2007	2.171848684
2008	2.171685992
2009	2.171620639
2010	2.171413146
2011	2.171397753
2012	2.171315498
2013	2.171274782
2014	2.171200812
2015	2.171149081
2016	2.171004773
2017	2.17091587
2018	2.170840924
2019	2.1707408
2020	2.1705837
2021	2.170488903
2022	2.170337755
2023	2.170319386
2024	2.170261136
2025	2.170163692
2026	2.170134072
2027	2.1699222
2028	2.16983077
2029	2.169643693
2030	2.169557142
2031	2.169487922
2032	2.169419379
2033	2.169328792
2034	2.169275563
2035	2.169248432
2036	2.169199084
2037	2.169081059
2038	2.168887036
2039	2.168819996
2040	2.168740927
2041	2.16865268
2042	2.168595765
2043	2.168459606
2044	2.168344088
2045	2.16825138
2046	2.168128012
2047	2.168055539
2048	2.167986137
2049	2.167911139
2050	2.167715277
2051	2.167622171
2052	2.167416074
2053	2.167362275
2054	2.167314523
2055	2.167227463
2056	2.16717393
2057	2.167012459
2058	2.16689178
2059	2.16668385
2060	2.166551255
2061	2.166496919
2062	2.16643879
2063	2.166314295
2064	2.166236699
2065	2.166087271
2066	2.16602859
2067	2.165971255
2068	2.165877411
2069	2.165862971
2070	2.165776573
2071	2.165763237
2072	2.165666006
2073	2.165470955
2074	2.165383009
2075	2.165335484
2076	2.165119269
2077	2.16504434
2078	2.164994087
2079	2.164938109
2080	2.164854193
2081	2.164580095
2082	2.164514776
2083	2.164507251
2084	2.164302795
2085	2.164192284
2086	2.164124057
2087	2.16405098
2088	2.163931243
2089	2.163864368
2090	2.163849123
2091	2.163766364
2092	2.163655435
2093	2.16353526
2094	2.163469696
2095	2.16326375
2096	2.163183267
2097	2.163095829
2098	2.163043789
2099	2.162831767
2100	2.162642141
2101	2.162495193
2102	2.162465151
2103	2.162408253
2104	2.162365639
2105	2.162329401
2106	2.162243371
2107	2.16211555
2108	2.162016968
2109	2.161898802
2110	2.161819999
2111	2.161681035
2112	2.161561652
2113	2.161330835
2114	2.161277803
2115	2.161216905
2116	2.161148888
2117	2.160888848
2118	2.160853388
2119	2.160796658
2120	2.16075809
2121	2.160684665
2122	2.160456984
2123	2.160454369
2124	2.160330949
2125	2.160223768
2126	2.160192484
2127	2.160115199
2128	2.160062714
2129	2.159908367
2130	2.159771089
2131	2.159671642
2132	2.159619519
2133	2.159445668
2134	2.159334764
2135	2.159234676
2136	2.15912535
2137	2.159021442
2138	2.158937778
2139	2.158889094
2140	2.158768072
2141	2.158720856
2142	2.158528687
2143	2.158337341
2144	2.158248273
2145	2.15808953
2146	2.158037389
2147	2.157900761
2148	2.157706078
2149	2.157652968
2150	2.157612586
2151	2.157543139
2152	2.157506128
2153	2.157421065
2154	2.157320886
2155	2.157303177
2156	2.157255564
2157	2.157253827
2158	2.157208623
2159	2.157173096
2160	2.15711204
2161	2.157035657
2162	2.156951648
2163	2.156942889
2164	2.156891948
2165	2.156825645
2166	2.156780657
2167	2.15676779
2168	2.156644531
2169	2.156609536
2170	2.156464729
2171	2.156354381
2172	2.15615177
2173	2.156092694
2174	2.155899727
2175	2.155835161
2176	2.155819862
2177	2.155808758
2178	2.155786632
2179	2.155609975
2180	2.155569008
2181	2.155565584
2182	2.155464072
2183	2.155355833
2184	2.155315071
2185	2.155249844
2186	2.155234229
2187	2.155130058
2188	2.155096695
2189	2.154972708
2190	2.154955083
2191	2.154879292
2192	2.154815861
2193	2.154765283
2194	2.154724587
2195	2.154628001
2196	2.154561217
2197	2.154494471
2198	2.154317614
2199	2.154236168
2200	2.154177371
2201	2.154016503
2202	2.15389029
2203	2.153844099
2204	2.153711564
2205	2.153507716
2206	2.153367752
2207	2.153220191
2208	2.153180863
2209	2.153158067
2210	2.153018042
2211	2.152964775
2212	2.152884544
2213	2.152841615
2214	2.152707063
2215	2.152580465
2216	2.152579076
2217	2.152348617
2218	2.152333091
2219	2.15221636
2220	2.152164302
2221	2.152090233
2222	2.151976759
2223	2.151899314
2224	2.151759769
2225	2.151677741
2226	2.151443104
2227	2.151382462
2228	2.151241532
2229	2.151036587
2230	2.150997697
2231	2.150765788
2232	2.150693336
2233	2.150691886
2234	2.15059178
2235	2.150434033
2236	2.150387422
2237	2.150341485
2238	2.150320965
2239	2.150198118
2240	2.150109284
2241	2.150000869
2242	2.149928556
2243	2.149860549
2244	2.149691862
2245	2.149565374
2246	2.149417769
2247	2.14932701
2248	2.149276691
2249	2.149045266
2250	2.148959146
2251	2.148916173
2252	2.148818933
2253	2.148715539
2254	2.148644088
2255	2.148601838
2256	2.148513347
2257	2.148458599
2258	2.148266105
2259	2.148230322
2260	2.148180479
2261	2.148022261
2262	2.147958687
2263	2.147875003
2264	2.147694286
2265	2.147472175
2266	2.147345955
2267	2.14720679
2268	2.147152178
2269	2.147147503
2270	2.147019897
2271	2.146924347
2272	2.146822837
2273	2.146618191
2274	2.146554431
2275	2.146478
2276	2.146313724
2277	2.146196325
2278	2.146134097
2279	2.145985887
2280	2.145897949
2281	2.145896642
2282	2.145700282
2283	2.145612172
2284	2.145393391
2285	2.145322611
2286	2.145254935
2287	2.145125217
2288	2.145005703
2289	2.144881726
2290	2.144678786
2291	2.144631042
2292	2.14458236
2293	2.144459857
2294	2.144361982
2295	2.144316574
2296	2.144251991
2297	2.144231333
2298	2.144124391
2299	2.144053985
2300	2.144013272
2301	2.143993631
2302	2.143950874
2303	2.143854825
2304	2.143730053
2305	2.143563486
2306	2.143440293
2307	2.143313747
2308	2.143121869
2309	2.143091599
2310	2.143049555
2311	2.142974952
2312	2.142940653
2313	2.142884519
2314	2.142799238
2315	2.142673559
2316	2.142612208
2317	2.142453861
2318	2.142346826
2319	2.142288235
2320	2.142157554
2321	2.142103743
2322	2.142033964
2323	2.141982621
2324	2.141917982
2325	2.141878436
2326	2.141732951
2327	2.14173063
2328	2.141698861
2329	2.141657202
2330	2.141508099
2331	2.141506838
2332	2.141420007
2333	2.141406235
2334	2.141351184
2335	2.141340672
2336	2.141265364
2337	2.141264605
2338	2.141158449
2339	2.141068498
2340	2.14098633
2341	2.14078996
2342	2.140740021
2343	2.140670656
2344	2.140556467
2345	2.140543187
2346	2.140417093
2347	2.14036996
2348	2.140336812
2349	2.140248242
2350	2.140109207
2351	2.139993402
2352	2.139874931
2353	2.139803653
2354	2.139803612
2355	2.139745145
2356	2.139588619
2357	2.139405804
2358	2.1392947
2359	2.139204016
2360	2.139150217
2361	2.139046615
2362	2.138973905
2363	2.138970236
2364	2.13884543
2365	2.138707047
2366	2.138610165
2367	2.138567859
2368	2.138563513
2369	2.138360668
2370	2.138325884
2371	2.138190396
2372	2.138107722
2373	2.137995965
2374	2.137981305
2375	2.137912799
2376	2.137877788
2377	2.137861232
2378	2.137674701
2379	2.1375904
2380	2.137580117
2381	2.137521524
2382	2.137462019
2383	2.137459453
2384	2.13736219
2385	2.137304506
2386	2.137278023
2387	2.137276986
2388	2.13718001
2389	2.137120511
2390	2.137000441
2391	2.136952724
2392	2.136949844
2393	2.136818836
2394	2.136807448
2395	2.136625664
2396	2.136585397
2397	2.136421834
2398	2.136243425
2399	2.136043101
2400	2.135952359
2401	2.135895569
2402	2.135755978
2403	2.13564641
2404	2.135565176
2405	2.135478343
2406	2.135478337
2407	2.135276266
2408	2.135178403
2409	2.135074323
2410	2.135069264
2411	2.134936634
2412	2.134936516
2413	2.134849364
2414	2.134671207
2415	2.134551972
2416	2.134503682
2417	2.134490954
2418	2.134481169
2419	2.134340815
2420	2.134339864
2421	2.134257106
2422	2.13425626
2423	2.134168308
2424	2.133999069
2425	2.133901148
2426	2.133792383
2427	2.133686739
2428	2.133594581
2429	2.133542293
2430	2.133462621
2431	2.133344848
2432	2.133255806
2433	2.133212999
2434	2.133040187
2435	2.132961381
2436	2.132863012
2437	2.132784065
2438	2.132738071
2439	2.132584087
2440	2.13258128
2441	2.132503394
2442	2.132384225
2443	2.132284918
2444	2.132200486
2445	2.132167257
2446	2.132081532
2447	2.131993548
2448	2.131799086
2449	2.131672172
2450	2.131541671
2451	2.131527231
2452	2.131481246
2453	2.131458996
2454	2.131439977
2455	2.131437879
2456	2.131387521
2457	2.131318597
2458	2.13120798
2459	2.131137885
2460	2.131080918
2461	2.13106224
2462	2.130863087
2463	2.130781817
2464	2.130771792
2465	2.130711636
2466	2.130628311
2467	2.130532561
2468	2.130372803
2469	2.130330298
2470	2.130121654
2471	2.130034693
2472	2.129994712
2473	2.129917229
2474	2.129876662
2475	2.129746674
2476	2.129695717
2477	2.129689405
2478	2.129592307
2479	2.129561535
2480	2.129442365
2481	2.129336233
2482	2.129333376
2483	2.129267477
2484	2.129245469
2485	2.129244595
2486	2.129123666
2487	2.129122709
2488	2.128974924
2489	2.128889431
2490	2.128837142
2491	2.128832453
2492	2.128828719
2493	2.128670851
2494	2.128593159
2495	2.128528028
2496	2.128476061
2497	2.128373412
2498	2.12832931
2499	2.128283372
2500	2.128118449
2501	2.128029286
2502	2.12793129
2503	2.127839658
2504	2.12773273
2505	2.127529978
2506	2.127512778
2507	2.12745294
2508	2.127408946
2509	2.127295179
2510	2.127226237
2511	2.127206416
2512	2.12710707
2513	2.127074713
2514	2.12707028
2515	2.126889304
2516	2.126807469
2517	2.12675165
2518	2.126661839
2519	2.12665903
2520	2.126615232
2521	2.126532739
2522	2.126456938
2523	2.126307837
2524	2.126270327
2525	2.126110394
2526	2.126041007
2527	2.125986739
2528	2.125899595
2529	2.125861333
2530	2.12579451
2531	2.125719576
2532	2.12571956
2533	2.125590947
2534	2.125582466
2535	2.125389533
2536	2.125380137
2537	2.125365613
2538	2.125302685
2539	2.125165937
2540	2.12500287
2541	2.124941512
2542	2.124856993
2543	2.124856807
2544	2.124782405
2545	2.124769981
2546	2.124760281
2547	2.124606977
2548	2.124432191
2549	2.124431375
2550	2.124428856
2551	2.124340813
2552	2.124252493
2553	2.124250775
2554	2.12411932
2555	2.12410913
2556	2.123954273
2557	2.12394976
2558	2.123906281
2559	2.123897856
2560	2.123891948
2561	2.123890268
2562	2.123740564
2563	2.12366679
2564	2.12360909
2565	2.123490574
2566	2.123454239
2567	2.123239148
2568	2.122999338
2569	2.122890105
2570	2.1228891
2571	2.122875093
2572	2.122874208
2573	2.122840337
2574	2.122834837
2575	2.122827684
2576	2.122653545
2577	2.122593154
2578	2.122511265
2579	2.122506705
2580	2.122456118
2581	2.122362246
2582	2.122356254
2583	2.122355466
2584	2.122243695
2585	2.122199267
2586	2.122197619
2587	2.122024143
2588	2.121977435
2589	2.121967563
2590	2.121856698
2591	2.12178515
2592	2.121720656
2593	2.121654119
2594	2.121561801
2595	2.121398254
2596	2.121396603
2597	2.121392208
2598	2.12137832
2599	2.121241076
2600	2.121195572
2601	2.121193552
2602	2.121192385
2603	2.121110605
2604	2.121045384
2605	2.121043105
2606	2.121033553
2607	2.121030026
2608	2.120885056
2609	2.120805433
2610	2.120767782
2611	2.120662226
2612	2.12062679
2613	2.120618526
2614	2.120481853
2615	2.120481299
2616	2.120429748
2617	2.120377329
2618	2.120293127
2619	2.120243394
2620	2.120196559
2621	2.120067547
2622	2.120018816
2623	2.119980133
2624	2.119904955
2625	2.119903645
2626	2.119838689
2627	2.11972519
2628	2.119642394
2629	2.119511482
2630	2.119466807
2631	2.119328982
2632	2.119324197
2633	2.119235563
2634	2.11919336
2635	2.119125068
2636	2.119116135
2637	2.119108192
2638	2.119031969
2639	2.119024218
2640	2.118865832
2641	2.118832758
2642	2.118676789
2643	2.118601091
2644	2.118546705
2645	2.118506802
2646	2.118345449
2647	2.118292047
2648	2.118289126
2649	2.118143699
2650	2.117926615
2651	2.117921247
2652	2.117865945
2653	2.117653053
2654	2.117591732
2655	2.117571295
2656	2.11756678
2657	2.117540828
2658	2.117501769
2659	2.117499584
2660	2.117493403
2661	2.117445232
2662	2.11743813
2663	2.117301389
2664	2.117158198
2665	2.11712102
2666	2.117070877
2667	2.116912717
2668	2.116770317
2669	2.116739745
2670	2.116614607
2671	2.116576429
2672	2.116566236
2673	2.116480167
2674	2.116414374
2675	2.116339516
2676	2.116264818
2677	2.11620245
2678	2.116145734
2679	2.116068019
2680	2.116063543
2681	2.115937538
2682	2.115931989
2683	2.115842403
2684	2.115841593
2685	2.115719815
2686	2.115672423
2687	2.115600868
2688	2.115565219
2689	2.115561411
2690	2.115490296
2691	2.115452124
2692	2.115434749
2693	2.115425717
2694	2.115368459
2695	2.115267998
2696	2.115117358
2697	2.114964868
2698	2.114963022
2699	2.114860636
2700	2.114814395
2701	2.114714187
2702	2.114637486
2703	2.114593646
2704	2.114451779
2705	2.11433512
2706	2.114330329
2707	2.114270334
2708	2.114261697
2709	2.114220086
2710	2.11417577
2711	2.114075706
2712	2.113906919
2713	2.113883457
2714	2.11384706
2715	2.113841774
2716	2.113798087
2717	2.113757347
2718	2.113751992
2719	2.113618125
2720	2.113506615
2721	2.113501116
2722	2.113401733
2723	2.113394241
2724	2.113292288
2725	2.113291432
2726	2.113242303
2727	2.113133916
2728	2.113128898
2729	2.112994222
2730	2.112881968
2731	2.112879768
2732	2.112875257
2733	2.112870334
2734	2.11276838
2735	2.112759444
2736	2.112721071
2737	2.112675764
2738	2.112581243
2739	2.112469631
2740	2.112468407
2741	2.112459432
2742	2.112419139
2743	2.112303096
2744	2.112296681
2745	2.112245659
2746	2.112188768
2747	2.112183767
2748	2.112166136
2749	2.112049407
2750	2.111960451
2751	2.111920502
2752	2.111915582
2753	2.111909491
2754	2.111838062
2755	2.111802508
2756	2.111762221
2757	2.111755721
2758	2.111747988
2759	2.11172127
2760	2.111709198
2761	2.111590385
2762	2.111585543
2763	2.111580541
2764	2.111483342
2765	2.111444826
2766	2.111443361
2767	2.111434461
2768	2.111426123
2769	2.111421495
2770	2.11141312
2771	2.111373069
2772	2.111304584
2773	2.111212686
2774	2.111140403
2775	2.111033752
2776	2.110998897
2777	2.110990024
2778	2.110891063
2779	2.110869261
2780	2.110864432
2781	2.110763039
2782	2.110645527
2783	2.110551225
2784	2.110543501
2785	2.110464597
2786	2.110344225
2787	2.110238134
2788	2.110229993
2789	2.110094265
2790	2.110053605
2791	2.110023806
2792	2.1100019
2793	2.109875963
2794	2.109750596
2795	2.109742868
2796	2.109736268
2797	2.109653567
2798	2.109649555
2799	2.109551371
2800	2.109511771
2801	2.109507896
2802	2.109326008
2803	2.109273535
2804	2.109196955
2805	2.109144683
2806	2.109093427
2807	2.109088844
2808	2.108958379
2809	2.108819442
2810	2.108739495
2811	2.108729273
2812	2.10869577
2813	2.108561718
2814	2.108392614
2815	2.108385315
2816	2.108298909
2817	2.108256214
2818	2.108248354
2819	2.108242192
2820	2.108153161
2821	2.108149322
2822	2.108004402
2823	2.107973106
2824	2.10790673
2825	2.107796566
2826	2.107700497
2827	2.107688129
2828	2.107650396
2829	2.10759153
2830	2.107547013
2831	2.107451538
2832	2.107409567
2833	2.107372039
2834	2.107367878
2835	2.107270747
2836	2.107264593
2837	2.107146568
2838	2.107038921
2839	2.106946721
2840	2.106941054
2841	2.106736139
2842	2.106594173
2843	2.106546048
2844	2.106384679
2845	2.106268284
2846	2.106263787
2847	2.106260167
2848	2.106176209
2849	2.106171293
2850	2.106135204
2851	2.105951983
2852	2.105944393
2853	2.105940693
2854	2.105851348
2855	2.105815813
2856	2.105807711
2857	2.10580249
2858	2.105767705
2859	2.105699528
2860	2.105617629
2861	2.10560967
2862	2.105607465
2863	2.10560342
2864	2.105522132
2865	2.105518727
2866	2.105515105
2867	2.105392419
2868	2.105382849
2869	2.105355761
2870	2.105189323
2871	2.105062929
2872	2.104934268
2873	2.104900189
2874	2.104752461
2875	2.104721501
2876	2.10463803
2877	2.104407677
2878	2.10440076
2879	2.104336462
2880	2.104332845
2881	2.104251308
2882	2.104240234
2883	2.104235122
2884	2.104171621
2885	2.104111919
2886	2.104082794
2887	2.104043016
2888	2.104005403
2889	2.103990827
2890	2.103944704
2891	2.10393802
2892	2.103930736
2893	2.103912301
2894	2.103902719
2895	2.103866918
2896	2.10385028
2897	2.103771609
2898	2.103702006
2899	2.103673279
2900	2.103565967
2901	2.103475187
2902	2.103431951
2903	2.10339986
2904	2.103385692
2905	2.10338025
2906	2.103374475
2907	2.103255435
2908	2.103251288
2909	2.103247837
2910	2.103215503
2911	2.103211321
2912	2.103202123
2913	2.10319721
2914	2.103161944
2915	2.10315864
2916	2.103153773
2917	2.103120433
2918	2.103089181
2919	2.103022878
2920	2.102920382
2921	2.102917043
2922	2.102800596
2923	2.102704816
2924	2.102590496
2925	2.102498061
2926	2.102337726
2927	2.102297227
2928	2.102157553
2929	2.10215384
2930	2.102095649
2931	2.101946819
2932	2.101902737
2933	2.101894833
2934	2.101880401
2935	2.101736385
2936	2.101664899
2937	2.101628948
2938	2.101540665
2939	2.101536994
2940	2.101463585
2941	2.10144156
2942	2.101434536
2943	2.101391185
2944	2.101333114
2945	2.101240764
2946	2.101165967
2947	2.101138293
2948	2.100982425
2949	2.100948989
2950	2.100941563
2951	2.100907529
2952	2.100901099
2953	2.100757279
2954	2.100726717
2955	2.100695834
2956	2.10066213
2957	2.100657971
2958	2.100623931
2959	2.10060793
2960	2.10060269
2961	2.100520864
2962	2.100436115
2963	2.100430643
2964	2.100374148
2965	2.100249999
2966	2.100201617
2967	2.100194816
2968	2.100188477
2969	2.100181851
2970	2.100175556
2971	2.100043412
2972	2.100039842
2973	2.100032758
2974	2.100030071
2975	2.099999547
2976	2.099960094
2977	2.099924674
2978	2.099814486
2979	2.099675612
2980	2.099669226
2981	2.0994971
2982	2.099493898
2983	2.09943674
2984	2.099430404
2985	2.099340186
2986	2.099336998
2987	2.099258542
2988	2.099193571
2989	2.099151149
2990	2.099142963
2991	2.099113646
2992	2.099083222
2993	2.099079406
2994	2.099076241
2995	2.099069411
2996	2.098972601
2997	2.098931242
2998	2.09892541
2999	2.098855037
3000	2.098768547
3001	2.098675621
3002	2.09867248
3003	2.098669574
3004	2.098663162
3005	2.098583978
3006	2.098476937
3007	2.098432497
3008	2.098429391
3009	2.09839736
3010	2.098394061
3011	2.098390981
3012	2.098384638
3013	2.098290956
3014	2.098287894
3015	2.098258924
3016	2.098222426
3017	2.098219381
3018	2.098109468
3019	2.098076262
3020	2.098073449
3021	2.098069613
3022	2.09802752
3023	2.097868539
3024	2.09786062
3025	2.097767777
3026	2.097741093
3027	2.097644732
3028	2.097641644
3029	2.097638656
3030	2.097573008
3031	2.09747511
3032	2.097472136
3033	2.097459413
3034	2.097455766
3035	2.0973135
3036	2.097283325
3037	2.097144321
3038	2.097141376
3039	2.097128781
3040	2.097083236
3041	2.097077027
3042	2.096958133
3043	2.096954266
3044	2.096948471
3045	2.096868459
3046	2.0968009
3047	2.096796559
3048	2.096727868
3049	2.096724954
3050	2.096599002
3051	2.096513114
3052	2.096461168
3053	2.096385548
3054	2.096358332
3055	2.096272244
3056	2.09626248
3057	2.096259596
3058	2.096257188
3059	2.096140068
3060	2.096104422
3061	2.096096504
3062	2.096091386
3063	2.095995836
3064	2.095935555
3065	2.095932699
3066	2.095929856
3067	2.095857832
3068	2.095855003
3069	2.095740189
3070	2.095706999
3071	2.095668676
3072	2.095547664
3073	2.095438349
3074	2.095429991
3075	2.095426887
3076	2.095419879
3077	2.095271965
3078	2.095156554
3079	2.095124815
3080	2.095109735
3081	2.095107329
3082	2.094895229
3083	2.094872813
3084	2.094834158
3085	2.094830593
3086	2.094827332
3087	2.094731151
3088	2.094724674
3089	2.094721933
3090	2.09468289
3091	2.094651835
3092	2.094649107
3093	2.094614807
3094	2.094612475
3095	2.094609771
3096	2.094606339
3097	2.094570294
3098	2.094566173
3099	2.094517965
3100	2.094462075
3101	2.094333691
3102	2.094221448
3103	2.094215595
3104	2.094198095
3105	2.094148664
3106	2.094098708
3107	2.093942609
3108	2.093930825
3109	2.093903457
3110	2.093898065
3111	2.093885276
3112	2.093880074
3113	2.093847286
3114	2.09384396
3115	2.093789055
3116	2.093764683
3117	2.09361826
3118	2.093534804
3119	2.093453205
3120	2.093447041
3121	2.09334601
3122	2.093290541
3123	2.093263748
3124	2.09326112
3125	2.093258654
3126	2.093144361
3127	2.093138847
3128	2.09311663
3129	2.093113353
3130	2.093110761
3131	2.093108045
3132	2.093105618
3133	2.093015798
3134	2.092994421
3135	2.092991197
3136	2.092915237
3137	2.092789289
3138	2.092774998
3139	2.092636464
3140	2.092634069
3141	2.092631406
3142	2.092618981
3143	2.092615879
3144	2.092555686
3145	2.092394203
3146	2.09231143
3147	2.09230894
3148	2.092171678
3149	2.092058968
3150	2.091984169
3151	2.091966841
3152	2.091930414
3153	2.091847821
3154	2.091844511
3155	2.091838968
3156	2.091836503
3157	2.091810303
3158	2.091743687
3159	2.091741356
3160	2.091735852
3161	2.091597538
3162	2.091522972
3163	2.09148815
3164	2.091424732
3165	2.091390538
3166	2.091253106
3167	2.091203891
3168	2.091012842
3169	2.090984905
3170	2.090923575
3171	2.090851578
3172	2.090810699
3173	2.090781663
3174	2.090776809
3175	2.090742949
3176	2.090740512
3177	2.090713133
3178	2.09070538
3179	2.090674145
3180	2.09067159
3181	2.09054734
3182	2.090530734
3183	2.090524988
3184	2.090445877
3185	2.090390648
3186	2.090368578
3187	2.090363446
3188	2.090360913
3189	2.09024178
3190	2.090239256
3191	2.090197781
3192	2.090195407
3193	2.090164495
3194	2.090159729
3195	2.09002089
3196	2.089987257
3197	2.089957501
3198	2.089896971
3199	2.089862475
3200	2.089807384
3201	2.089786119
3202	2.089782963
3203	2.089634853
3204	2.089629654
3205	2.089627307
3206	2.089624971
3207	2.089528887
3208	2.089526558
3209	2.089523846
3210	2.089520208
3211	2.089515632
3212	2.089512892
3213	2.089510454
3214	2.089504837
3215	2.089499671
3216	2.089458782
3217	2.089417467
